Carved oak table (flatpack),7,https://oldschool.runescape.wiki/images/thumb/3/3f/Carved_oak_table_%28flatpack%29_detail.png/800px-Carved_oak_table_%28flatpack%29_detail.png?e828b
Bone bolts,7,https://oldschool.runescape.wiki/images/thumb/3/3a/Bone_bolts_detail.png/518px-Bone_bolts_detail.png?f978f
Bolt mould,7,https://oldschool.runescape.wiki/images/thumb/c/c3/Bolt_mould_detail.png/565px-Bolt_mould_detail.png?08f5b
Maple stock,7,https://oldschool.runescape.wiki/images/thumb/3/3d/Maple_stock_detail.png/555px-Maple_stock_detail.png?a8554
Bird snare,7,https://oldschool.runescape.wiki/images/5/5d/Bird_snare_detail.png?d9502
Thread,8,https://oldschool.runescape.wiki/images/thumb/d/d4/Thread_detail.png/527px-Thread_detail.png?45fa8
Swamp tar,8,https://oldschool.runescape.wiki/images/thumb/6/66/Swamp_tar_detail.png/703px-Swamp_tar_detail.png?c6c2d
Empty candle lantern,8,https://oldschool.runescape.wiki/images/thumb/3/30/Empty_candle_lantern_detail.png/473px-Empty_candle_lantern_detail.png?613b7
Guam seed,8,https://oldschool.runescape.wiki/images/thumb/6/6e/Herb_seed_detail.png/674px-Herb_seed_detail.png?e2d5a
Air tiara,8,https://oldschool.runescape.wiki/images/thumb/3/3f/Air_tiara_detail.png/800px-Air_tiara_detail.png?758a5
Mind tiara,8,https://oldschool.runescape.wiki/images/thumb/9/9d/Mind_tiara_detail.png/800px-Mind_tiara_detail.png?758a5
Iron javelin(p+),8,https://oldschool.runescape.wiki/images/thumb/c/c9/Iron_javelin%28p%2B%29_detail.png/483px-Iron_javelin%28p%2B%29_detail.png?60567
Oak bookcase (flatpack),8,https://oldschool.runescape.wiki/images/thumb/0/08/Oak_bookcase_%28flatpack%29_detail.png/800px-Oak_bookcase_%28flatpack%29_detail.png?73dcf
Kitchen table (flatpack),8,https://oldschool.runescape.wiki/images/thumb/9/90/Kitchen_table_%28flatpack%29_detail.png/800px-Kitchen_table_%28flatpack%29_detail.png?f908e
Silver bolts (unf),8,https://oldschool.runescape.wiki/images/thumb/a/a2/Silver_bolts_%28unf%29_detail.png/512px-Silver_bolts_%28unf%29_detail.png?5e2ce
Sardine,9,https://oldschool.runescape.wiki/images/thumb/b/ba/Sardine_detail.png/755px-Sardine_detail.png?0470b
Bronze javelin(p),9,https://oldschool.runescape.wiki/images/thumb/6/6f/Bronze_javelin%28p%29_detail.png/100px-Bronze_javelin%28p%29_detail.png?3e94c
Steel arrow,9,https://oldschool.runescape.wiki/images/thumb/1/19/Steel_arrow_detail.png/567px-Steel_arrow_detail.png?2a360
Rune essence,9,https://oldschool.runescape.wiki/images/thumb/a/ae/Rune_essence_detail.png/600px-Rune_essence_detail.png?10d0e
Onion & tomato,9,https://oldschool.runescape.wiki/images/thumb/8/82/Onion_%26_tomato_detail.png/800px-Onion_%26_tomato_detail.png?1a8dc
Iron nails,9,https://oldschool.runescape.wiki/images/thumb/2/24/Iron_nails_detail.png/800px-Iron_nails_detail.png?0d639
Empty plant pot,9,https://oldschool.runescape.wiki/images/thumb/1/10/Empty_plant_pot_detail.png/610px-Empty_plant_pot_detail.png?f89aa
Bronze javelin(p+),9,https://oldschool.runescape.wiki/images/thumb/4/40/Bronze_javelin%28p%2B%29_detail.png/483px-Bronze_javelin%28p%2B%29_detail.png?8bacb
Empty fishbowl,9,https://oldschool.runescape.wiki/images/thumb/d/d1/Empty_fishbowl_detail.png/589px-Empty_fishbowl_detail.png?b4126
Red feather,9,https://oldschool.runescape.wiki/images/thumb/5/52/Red_feather_detail.png/399px-Red_feather_detail.png?655ea
Orange feather,9,https://oldschool.runescape.wiki/images/thumb/b/b1/Orange_feather_detail.png/399px-Orange_feather_detail.png?655ea
Iron arrowtips,10,https://oldschool.runescape.wiki/images/thumb/5/5d/Iron_arrowtips_detail.png/729px-Iron_arrowtips_detail.png?38d16
Hardleather body,10,https://oldschool.runescape.wiki/images/d/dc/Hardleather_body_detail.png?4e3c8
Empty cup,10,https://oldschool.runescape.wiki/images/thumb/c/cd/Empty_cup_detail.png/640px-Empty_cup_detail.png?cc09f
Tarromin seed,10,https://oldschool.runescape.wiki/images/thumb/6/6e/Herb_seed_detail.png/674px-Herb_seed_detail.png?e2d5a
Cosmic tiara,10,https://oldschool.runescape.wiki/images/thumb/b/b7/Cosmic_tiara_detail.png/800px-Cosmic_tiara_detail.png?a3f8b
Mahogany bookcase (flatpack),10,https://oldschool.runescape.wiki/images/thumb/3/37/Mahogany_bookcase_%28flatpack%29_detail.png/800px-Mahogany_bookcase_%28flatpack%29_detail.png?3531e
Mahogany table (flatpack),10,https://oldschool.runescape.wiki/images/thumb/3/34/Mahogany_table_%28flatpack%29_detail.png/800px-Mahogany_table_%28flatpack%29_detail.png?adfaf
Butterfly net,10,https://oldschool.runescape.wiki/images/9/96/Butterfly_net_detail.png?baa55
Cod,11,https://oldschool.runescape.wiki/images/thumb/b/bd/Cod_detail.png/643px-Cod_detail.png?1e48f
Seaweed,11,https://oldschool.runescape.wiki/images/thumb/8/82/Seaweed_detail.png/648px-Seaweed_detail.png?7052f
Pot of cream,11,https://oldschool.runescape.wiki/images/thumb/5/59/Pot_of_cream_detail.png/800px-Pot_of_cream_detail.png?a0483
Fremennik brown shirt,11,https://oldschool.runescape.wiki/images/thumb/9/9b/Fremennik_brown_shirt_detail.png/769px-Fremennik_brown_shirt_detail.png?4bca2
Marrentill seed,11,https://oldschool.runescape.wiki/images/thumb/6/6e/Herb_seed_detail.png/674px-Herb_seed_detail.png?e2d5a
Chaos tiara,11,https://oldschool.runescape.wiki/images/thumb/6/67/Chaos_tiara_detail.png/800px-Chaos_tiara_detail.png?dda4a
Uncooked egg,11,https://oldschool.runescape.wiki/images/thumb/0/0a/Uncooked_egg_detail.png/800px-Uncooked_egg_detail.png?5bf55
Carved oak magic wardrobe (flatpack),11,https://oldschool.runescape.wiki/images/thumb/b/b8/Carved_oak_magic_wardrobe_%28flatpack%29_detail.png/800px-Carved_oak_magic_wardrobe_%28flatpack%29_detail.png?e828b
Oak fancy dress box (flatpack),11,https://oldschool.runescape.wiki/images/thumb/2/20/Oak_fancy_dress_box_%28flatpack%29_detail.png/800px-Oak_fancy_dress_box_%28flatpack%29_detail.png?11ca2
Barb-tail harpoon,11,https://oldschool.runescape.wiki/images/thumb/b/ba/Barb-tail_harpoon_detail.png/601px-Barb-tail_harpoon_detail.png?c6f52
Silk,12,https://oldschool.runescape.wiki/images/thumb/f/fb/Silk_detail.png/599px-Silk_detail.png?5efbe
Maple logs,12,https://oldschool.runescape.wiki/images/thumb/5/50/Maple_logs_detail.png/760px-Maple_logs_detail.png?80af3
Steel nails,12,https://oldschool.runescape.wiki/images/thumb/a/a4/Steel_nails_detail.png/768px-Steel_nails_detail.png?56ea9
Myre snelm (round),12,https://oldschool.runescape.wiki/images/thumb/6/69/Myre_snelm_%28round%29_detail.png/545px-Myre_snelm_%28round%29_detail.png?5468f
Steel javelin(p+),12,https://oldschool.runescape.wiki/images/thumb/e/ef/Steel_javelin%28p%2B%29_detail.png/483px-Steel_javelin%28p%2B%29_detail.png?b7aac
Skewer stick,12,https://oldschool.runescape.wiki/images/thumb/e/e0/Skewer_stick_detail.png/563px-Skewer_stick_detail.png?31a67
Bookcase (flatpack),12,https://oldschool.runescape.wiki/images/thumb/d/d5/Bookcase_%28flatpack%29_detail.png/800px-Bookcase_%28flatpack%29_detail.png?9a786
Shaving stand (flatpack),12,https://oldschool.runescape.wiki/images/thumb/8/83/Shaving_stand_%28flatpack%29_detail.png/800px-Shaving_stand_%28flatpack%29_detail.png?5eb4e
Priest gown (top),13,https://oldschool.runescape.wiki/images/thumb/5/55/Priest_gown_%28top%29_detail.png/800px-Priest_gown_%28top%29_detail.png?5bd06
Leather body,13,https://oldschool.runescape.wiki/images/thumb/1/17/Leather_body_detail.png/587px-Leather_body_detail.png?d908a
Bronze javelin(p++),13,https://oldschool.runescape.wiki/images/thumb/1/12/Bronze_javelin%28p%2B%2B%29_detail.png/483px-Bronze_javelin%28p%2B%2B%29_detail.png?1cb4d
Iron javelin(p++),13,https://oldschool.runescape.wiki/images/thumb/e/e6/Iron_javelin%28p%2B%2B%29_detail.png/483px-Iron_javelin%28p%2B%2B%29_detail.png?dbfe9
Iron hasta,13,https://oldschool.runescape.wiki/images/thumb/9/9b/Iron_hasta_detail.png/654px-Iron_hasta_detail.png?d0e35
Oak armour case (flatpack),14,https://oldschool.runescape.wiki/images/thumb/c/c5/Oak_armour_case_%28flatpack%29_detail.png/800px-Oak_armour_case_%28flatpack%29_detail.png?97792
Leaping salmon,14,https://oldschool.runescape.wiki/images/thumb/0/0a/Leaping_salmon_detail.png/730px-Leaping_salmon_detail.png?d808d
Edible seaweed,15,https://oldschool.runescape.wiki/images/thumb/8/82/Seaweed_detail.png/648px-Seaweed_detail.png?7052f
Watermelon seed,15,https://oldschool.runescape.wiki/images/thumb/c/c0/Watermelon_seed_detail.png/642px-Watermelon_seed_detail.png?2a360
Oak armchair (flatpack),15,https://oldschool.runescape.wiki/images/thumb/8/82/Oak_armchair_%28flatpack%29_detail.png/800px-Oak_armchair_%28flatpack%29_detail.png?97792
Oak wardrobe (flatpack),15,https://oldschool.runescape.wiki/images/thumb/d/dc/Oak_wardrobe_%28flatpack%29_detail.png/800px-Oak_wardrobe_%28flatpack%29_detail.png?692b9
Iron bolts,15,https://oldschool.runescape.wiki/images/thumb/a/ac/Iron_bolts_detail.png/543px-Iron_bolts_detail.png?172a3
Leather gloves,16,https://oldschool.runescape.wiki/images/3/3d/Leather_gloves_detail.png?60c19
Limpwurt seed,16,https://oldschool.runescape.wiki/images/thumb/7/7d/Limpwurt_seed_detail.png/733px-Limpwurt_seed_detail.png?d844c
Bronze arrow(p+),16,https://oldschool.runescape.wiki/images/thumb/6/6e/Bronze_arrow%28p%2B%29_detail.png/342px-Bronze_arrow%28p%2B%29_detail.png?fc720
Sapphire bolts (e),16,https://oldschool.runescape.wiki/images/thumb/4/41/Sapphire_bolts_%28e%29_detail.png/543px-Sapphire_bolts_%28e%29_detail.png?0ff52
Oak toy box (flatpack),16,https://oldschool.runescape.wiki/images/thumb/9/99/Oak_toy_box_%28flatpack%29_detail.png/768px-Oak_toy_box_%28flatpack%29_detail.png?c7e32
Oak magic wardrobe (flatpack),16,https://oldschool.runescape.wiki/images/thumb/1/14/Oak_magic_wardrobe_%28flatpack%29_detail.png/800px-Oak_magic_wardrobe_%28flatpack%29_detail.png?c7e32
Feldip weasel fur,16,https://oldschool.runescape.wiki/images/8/85/Feldip_weasel_fur_detail.png?c4b28
Bronze thrownaxe,17,https://oldschool.runescape.wiki/images/thumb/0/0b/Bronze_thrownaxe_detail.png/517px-Bronze_thrownaxe_detail.png?7291f
Grain,17,https://oldschool.runescape.wiki/images/thumb/5/5c/Grain_detail.png/393px-Grain_detail.png?749cc
Banana stew,17,https://oldschool.runescape.wiki/images/thumb/1/18/Banana_stew_detail.png/767px-Banana_stew_detail.png?504a4
Snakeskin,17,https://oldschool.runescape.wiki/images/thumb/1/1f/Snakeskin_detail.png/615px-Snakeskin_detail.png?c6c2d
Iron bolts (unf),17,https://oldschool.runescape.wiki/images/thumb/3/3b/Iron_bolts_%28unf%29_detail.png/512px-Iron_bolts_%28unf%29_detail.png?172a3
Oak treasure chest (flatpack),17,https://oldschool.runescape.wiki/images/thumb/0/08/Oak_treasure_chest_%28flatpack%29_detail.png/800px-Oak_treasure_chest_%28flatpack%29_detail.png?692b9
Roast bird meat,17,https://oldschool.runescape.wiki/images/b/b8/Roast_bird_meat_detail.png?bccfb
Spiky vambraces,17,https://oldschool.runescape.wiki/images/thumb/4/4d/Spiky_vambraces_detail.png/763px-Spiky_vambraces_detail.png?7880e
Mackerel,18,https://oldschool.runescape.wiki/images/thumb/1/10/Mackerel_detail.png/800px-Mackerel_detail.png?1bf07
Cooked chompy,18,https://oldschool.runescape.wiki/images/thumb/3/34/Cooked_chompy_detail.png/696px-Cooked_chompy_detail.png?3fafe
Scrambled egg,18,https://oldschool.runescape.wiki/images/thumb/4/40/Scrambled_egg_detail.png/800px-Scrambled_egg_detail.png?6b723
Cooked chompy,18,https://oldschool.runescape.wiki/images/thumb/3/34/Cooked_chompy_detail.png/696px-Cooked_chompy_detail.png?3fafe
Rocking chair (flatpack),18,https://oldschool.runescape.wiki/images/thumb/a/a9/Rocking_chair_%28flatpack%29_detail.png/800px-Rocking_chair_%28flatpack%29_detail.png?692b9
Oak cape rack (flatpack),18,https://oldschool.runescape.wiki/images/thumb/9/9b/Oak_cape_rack_%28flatpack%29_detail.png/800px-Oak_cape_rack_%28flatpack%29_detail.png?11ca2
