Fishing potion(2),129,https://oldschool.runescape.wiki/images/thumb/4/47/Fishing_potion%282%29_detail.png/404px-Fishing_potion%282%29_detail.png?b7e11
Fishing potion(1),47,https://oldschool.runescape.wiki/images/thumb/f/f5/Fishing_potion%281%29_detail.png/404px-Fishing_potion%281%29_detail.png?761bd
Super strength(3),1270,https://oldschool.runescape.wiki/images/thumb/d/d7/Super_strength%283%29_detail.png/404px-Super_strength%283%29_detail.png?5224e
Super strength(2),805,https://oldschool.runescape.wiki/images/thumb/0/03/Super_strength%282%29_detail.png/404px-Super_strength%282%29_detail.png?11b85
Super strength(1),411,https://oldschool.runescape.wiki/images/thumb/f/fa/Super_strength%281%29_detail.png/404px-Super_strength%281%29_detail.png?74cca
Super defence(3),804,https://oldschool.runescape.wiki/images/thumb/4/49/Super_defence%283%29_detail.png/404px-Super_defence%283%29_detail.png?c3da0
Super defence(2),486,https://oldschool.runescape.wiki/images/thumb/8/86/Super_defence%282%29_detail.png/404px-Super_defence%282%29_detail.png?c3da0
Super defence(1),249,https://oldschool.runescape.wiki/images/thumb/3/39/Super_defence%281%29_detail.png/404px-Super_defence%281%29_detail.png?b7424
Ranging potion(3),156,https://oldschool.runescape.wiki/images/thumb/8/8f/Ranging_potion%283%29_detail.png/404px-Ranging_potion%283%29_detail.png?74d70
Ranging potion(2),120,https://oldschool.runescape.wiki/images/thumb/e/e7/Ranging_potion%282%29_detail.png/404px-Ranging_potion%282%29_detail.png?74d70
Ranging potion(1),65,https://oldschool.runescape.wiki/images/thumb/a/af/Ranging_potion%281%29_detail.png/404px-Ranging_potion%281%29_detail.png?4cd9e
Antipoison(3),152,https://oldschool.runescape.wiki/images/thumb/f/f4/Antipoison%283%29_detail.png/404px-Antipoison%283%29_detail.png?50c00
Antipoison(2),122,https://oldschool.runescape.wiki/images/thumb/7/78/Antipoison%282%29_detail.png/404px-Antipoison%282%29_detail.png?50c00
Antipoison(1),67,https://oldschool.runescape.wiki/images/thumb/f/f5/Antipoison%281%29_detail.png/404px-Antipoison%281%29_detail.png?fffa6
Superantipoison(3),157,https://oldschool.runescape.wiki/images/thumb/3/39/Superantipoison%283%29_detail.png/404px-Superantipoison%283%29_detail.png?c1bd3
Superantipoison(2),87,https://oldschool.runescape.wiki/images/thumb/1/12/Superantipoison%282%29_detail.png/404px-Superantipoison%282%29_detail.png?c1bd3
Superantipoison(1),70,https://oldschool.runescape.wiki/images/thumb/8/87/Superantipoison%281%29_detail.png/404px-Superantipoison%281%29_detail.png?86cce
Weapon poison,342,https://oldschool.runescape.wiki/images/thumb/d/d6/Weapon_poison_detail.png/404px-Weapon_poison_detail.png?5054e
Zamorak brew(3),1241,https://oldschool.runescape.wiki/images/thumb/9/92/Zamorak_brew%283%29_detail.png/404px-Zamorak_brew%283%29_detail.png?869d5
Zamorak brew(2),905,https://oldschool.runescape.wiki/images/thumb/2/2c/Zamorak_brew%282%29_detail.png/404px-Zamorak_brew%282%29_detail.png?06f5c
Zamorak brew(1),697,https://oldschool.runescape.wiki/images/thumb/8/88/Zamorak_brew%281%29_detail.png/404px-Zamorak_brew%281%29_detail.png?06f5c
Poison chalice,1074,https://oldschool.runescape.wiki/images/thumb/f/f4/Poison_chalice_detail.png/361px-Poison_chalice_detail.png?e9d04
Grimy guam leaf,36,https://oldschool.runescape.wiki/images/thumb/6/69/Grimy_guam_leaf_detail.png/673px-Grimy_guam_leaf_detail.png?d6a6b
Grimy marrentill,20,https://oldschool.runescape.wiki/images/thumb/9/9a/Grimy_marrentill_detail.png/673px-Grimy_marrentill_detail.png?cd4e3
Grimy tarromin,105,https://oldschool.runescape.wiki/images/thumb/8/8c/Grimy_tarromin_detail.png/673px-Grimy_tarromin_detail.png?194c8
Grimy harralander,731,https://oldschool.runescape.wiki/images/thumb/7/78/Grimy_harralander_detail.png/673px-Grimy_harralander_detail.png?cd4e3
Grimy ranarr weed,6611,https://oldschool.runescape.wiki/images/thumb/8/83/Grimy_ranarr_weed_detail.png/673px-Grimy_ranarr_weed_detail.png?6edab
Grimy irit leaf,599,https://oldschool.runescape.wiki/images/thumb/0/09/Grimy_irit_leaf_detail.png/673px-Grimy_irit_leaf_detail.png?a6765
Grimy avantoe,1548,https://oldschool.runescape.wiki/images/thumb/2/2e/Grimy_avantoe_detail.png/673px-Grimy_avantoe_detail.png?baf94
Grimy kwuarm,1140,https://oldschool.runescape.wiki/images/thumb/7/7f/Grimy_kwuarm_detail.png/673px-Grimy_kwuarm_detail.png?a6765
Grimy cadantine,1612,https://oldschool.runescape.wiki/images/thumb/c/c8/Grimy_cadantine_detail.png/673px-Grimy_cadantine_detail.png?baf94
Grimy dwarf weed,509,https://oldschool.runescape.wiki/images/thumb/3/39/Grimy_dwarf_weed_detail.png/673px-Grimy_dwarf_weed_detail.png?baf94
Grimy torstol,6859,https://oldschool.runescape.wiki/images/thumb/8/8a/Grimy_torstol_detail.png/673px-Grimy_torstol_detail.png?d6a6b
Eye of newt,4,https://oldschool.runescape.wiki/images/thumb/a/ae/Eye_of_newt_detail.png/601px-Eye_of_newt_detail.png?192e8
Red spiders' eggs,464,https://oldschool.runescape.wiki/images/3/39/Red_spiders%27_eggs_detail.png?a754f
Limpwurt root,778,https://oldschool.runescape.wiki/images/thumb/0/09/Limpwurt_root_detail.png/689px-Limpwurt_root_detail.png?853b6
Vial of water,5,https://oldschool.runescape.wiki/images/thumb/5/5b/Vial_of_water_detail.png/404px-Vial_of_water_detail.png?aef7b
Vial,3,https://oldschool.runescape.wiki/images/thumb/b/be/Vial_detail.png/404px-Vial_detail.png?aef7b
Snape grass,171,https://oldschool.runescape.wiki/images/thumb/f/f7/Snape_grass_detail.png/699px-Snape_grass_detail.png?81e49
Pestle and mortar,347,https://oldschool.runescape.wiki/images/thumb/6/6d/Pestle_and_mortar_detail.png/674px-Pestle_and_mortar_detail.png?4427f
Unicorn horn dust,227,https://oldschool.runescape.wiki/images/a/ac/Unicorn_horn_dust_detail.png?4398d
Unicorn horn,173,https://oldschool.runescape.wiki/images/thumb/d/d4/Unicorn_horn_detail.png/424px-Unicorn_horn_detail.png?0458f
White berries,168,https://oldschool.runescape.wiki/images/thumb/5/57/White_berries_detail.png/539px-White_berries_detail.png?9e257
Dragon scale dust,119,https://oldschool.runescape.wiki/images/a/ab/Dragon_scale_dust_detail.png?ef871
Blue dragon scale,594,https://oldschool.runescape.wiki/images/f/fa/Blue_dragon_scale_detail.png?5813b
Wine of zamorak,826,https://oldschool.runescape.wiki/images/thumb/1/13/Wine_of_zamorak_detail.png/511px-Wine_of_zamorak_detail.png?24a37
Jangerberries,176,https://oldschool.runescape.wiki/images/thumb/7/78/Jangerberries_detail.png/539px-Jangerberries_detail.png?baf94
Guam leaf,58,https://oldschool.runescape.wiki/images/thumb/9/98/Guam_leaf_detail.png/673px-Guam_leaf_detail.png?85d6d
Marrentill,37,https://oldschool.runescape.wiki/images/thumb/5/5f/Marrentill_detail.png/673px-Marrentill_detail.png?a6345
Tarromin,126,https://oldschool.runescape.wiki/images/thumb/8/87/Tarromin_detail.png/673px-Tarromin_detail.png?859ba
Harralander,782,https://oldschool.runescape.wiki/images/thumb/d/d1/Harralander_detail.png/673px-Harralander_detail.png?d6a6b
Ranarr weed,6695,https://oldschool.runescape.wiki/images/thumb/8/84/Ranarr_weed_detail.png/673px-Ranarr_weed_detail.png?9e257
Irit leaf,641,https://oldschool.runescape.wiki/images/thumb/6/68/Irit_leaf_detail.png/673px-Irit_leaf_detail.png?baf94
Avantoe,1606,https://oldschool.runescape.wiki/images/thumb/9/95/Avantoe_detail.png/673px-Avantoe_detail.png?209b3
Kwuarm,1195,https://oldschool.runescape.wiki/images/thumb/0/0a/Kwuarm_detail.png/673px-Kwuarm_detail.png?194c8
Cadantine,1675,https://oldschool.runescape.wiki/images/thumb/c/ce/Cadantine_detail.png/673px-Cadantine_detail.png?d6a6b
Dwarf weed,532,https://oldschool.runescape.wiki/images/thumb/6/61/Dwarf_weed_detail.png/673px-Dwarf_weed_detail.png?194c8
Torstol,7008,https://oldschool.runescape.wiki/images/thumb/4/4c/Torstol_detail.png/673px-Torstol_detail.png?859ba
Fish food,408,https://oldschool.runescape.wiki/images/thumb/9/90/Fish_food_detail.png/412px-Fish_food_detail.png?7a44f
Poison (item),409,https://oldschool.runescape.wiki/images/thumb/f/f5/Poison_detail.png/293px-Poison_detail.png?7d001
Goblin mail,323,https://oldschool.runescape.wiki/images/thumb/d/d8/Goblin_mail_detail.png/748px-Goblin_mail_detail.png?a6345
Mithril seeds,447,https://oldschool.runescape.wiki/images/thumb/f/f6/Mithril_seeds_detail.png/612px-Mithril_seeds_detail.png?cd397
Lobster pot,172,https://oldschool.runescape.wiki/images/thumb/e/e9/Lobster_pot_detail.png/622px-Lobster_pot_detail.png?a6765
Small fishing net,87,https://oldschool.runescape.wiki/images/thumb/b/b5/Small_fishing_net_detail.png/800px-Small_fishing_net_detail.png?af738
Big fishing net,214,https://oldschool.runescape.wiki/images/thumb/2/2f/Big_fishing_net_detail.png/721px-Big_fishing_net_detail.png?c4b8f
Fishing rod,51,https://oldschool.runescape.wiki/images/thumb/5/56/Fishing_rod_detail.png/484px-Fishing_rod_detail.png?6d4bc
Fly fishing rod,112,https://oldschool.runescape.wiki/images/thumb/f/f9/Fly_fishing_rod_detail.png/540px-Fly_fishing_rod_detail.png?5468f
Harpoon,48,https://oldschool.runescape.wiki/images/thumb/1/1b/Harpoon_detail.png/448px-Harpoon_detail.png?73012
Fishing bait,4,https://oldschool.runescape.wiki/images/thumb/4/4e/Fishing_bait_detail.png/616px-Fishing_bait_detail.png?2ec94
Feather,3,https://oldschool.runescape.wiki/images/thumb/3/3d/Feather_detail.png/305px-Feather_detail.png?02823
Shrimps,19,https://oldschool.runescape.wiki/images/thumb/a/a8/Shrimps_detail.png/766px-Shrimps_detail.png?1bf07
Raw shrimps,30,https://oldschool.runescape.wiki/images/thumb/f/f7/Raw_shrimps_detail.png/766px-Raw_shrimps_detail.png?39387
Anchovies,123,https://oldschool.runescape.wiki/images/thumb/e/e4/Anchovies_detail.png/766px-Anchovies_detail.png?7ee5c
Raw anchovies,89,https://oldschool.runescape.wiki/images/thumb/b/b9/Raw_anchovies_detail.png/766px-Raw_anchovies_detail.png?39387
Sardine,9,https://oldschool.runescape.wiki/images/thumb/b/ba/Sardine_detail.png/755px-Sardine_detail.png?0470b
Raw sardine,38,https://oldschool.runescape.wiki/images/thumb/2/24/Raw_sardine_detail.png/755px-Raw_sardine_detail.png?d8e92
Salmon,84,https://oldschool.runescape.wiki/images/thumb/4/4a/Salmon_detail.png/643px-Salmon_detail.png?19a96
Raw salmon,51,https://oldschool.runescape.wiki/images/thumb/c/ca/Raw_salmon_detail.png/643px-Raw_salmon_detail.png?853b6
Trout,31,https://oldschool.runescape.wiki/images/thumb/8/87/Trout_detail.png/643px-Trout_detail.png?0470b
Raw trout,79,https://oldschool.runescape.wiki/images/thumb/1/10/Raw_trout_detail.png/643px-Raw_trout_detail.png?57af3
Cod,11,https://oldschool.runescape.wiki/images/thumb/b/bd/Cod_detail.png/643px-Cod_detail.png?1e48f
Raw cod,54,https://oldschool.runescape.wiki/images/thumb/f/fb/Raw_cod_detail.png/643px-Raw_cod_detail.png?d8e92
Raw herring,93,https://oldschool.runescape.wiki/images/thumb/6/61/Raw_herring_detail.png/800px-Raw_herring_detail.png?1bf07
Herring,7,https://oldschool.runescape.wiki/images/thumb/e/e0/Herring_detail.png/800px-Herring_detail.png?54aea
Raw pike,41,https://oldschool.runescape.wiki/images/thumb/e/e2/Raw_pike_detail.png/643px-Raw_pike_detail.png?04867
Pike,22,https://oldschool.runescape.wiki/images/thumb/6/62/Pike_detail.png/643px-Pike_detail.png?1bf07
Raw mackerel,35,https://oldschool.runescape.wiki/images/thumb/2/2f/Raw_mackerel_detail.png/800px-Raw_mackerel_detail.png?d8e92
Mackerel,18,https://oldschool.runescape.wiki/images/thumb/1/10/Mackerel_detail.png/800px-Mackerel_detail.png?1bf07
Raw tuna,45,https://oldschool.runescape.wiki/images/thumb/c/c1/Raw_tuna_detail.png/739px-Raw_tuna_detail.png?10d0e
Tuna,58,https://oldschool.runescape.wiki/images/thumb/6/60/Tuna_detail.png/739px-Tuna_detail.png?29623
Raw bass,19,https://oldschool.runescape.wiki/images/thumb/6/6b/Raw_bass_detail.png/739px-Raw_bass_detail.png?1bf07
Bass,83,https://oldschool.runescape.wiki/images/thumb/a/ac/Bass_detail.png/739px-Bass_detail.png?c5b58
Raw swordfish,230,https://oldschool.runescape.wiki/images/thumb/d/d9/Raw_swordfish_detail.png/800px-Raw_swordfish_detail.png?d7688
Swordfish,266,https://oldschool.runescape.wiki/images/thumb/0/03/Swordfish_detail.png/800px-Swordfish_detail.png?5552c
Raw lobster,135,https://oldschool.runescape.wiki/images/thumb/c/c3/Raw_lobster_detail.png/563px-Raw_lobster_detail.png?cb493
Lobster,143,https://oldschool.runescape.wiki/images/thumb/f/f7/Lobster_detail.png/589px-Lobster_detail.png?23474
Raw shark,815,https://oldschool.runescape.wiki/images/thumb/3/37/Raw_shark_detail.png/529px-Raw_shark_detail.png?d7688
Shark,992,https://oldschool.runescape.wiki/images/thumb/0/0b/Shark_detail.png/529px-Shark_detail.png?d7688
Raw manta ray,1279,https://oldschool.runescape.wiki/images/thumb/b/b2/Raw_manta_ray_detail.png/647px-Raw_manta_ray_detail.png?d7759
Manta ray,1472,https://oldschool.runescape.wiki/images/thumb/f/fc/Manta_ray_detail.png/647px-Manta_ray_detail.png?ddaad
Raw sea turtle,888,https://oldschool.runescape.wiki/images/thumb/6/67/Raw_sea_turtle_detail.png/800px-Raw_sea_turtle_detail.png?d7688
Sea turtle,1067,https://oldschool.runescape.wiki/images/thumb/2/2b/Sea_turtle_detail.png/800px-Sea_turtle_detail.png?d7688
Seaweed,11,https://oldschool.runescape.wiki/images/thumb/8/82/Seaweed_detail.png/648px-Seaweed_detail.png?7052f
Edible seaweed,15,https://oldschool.runescape.wiki/images/thumb/8/82/Seaweed_detail.png/648px-Seaweed_detail.png?7052f
Casket,579,https://oldschool.runescape.wiki/images/thumb/6/60/Casket_detail.png/667px-Casket_detail.png?b2065
Oyster,83,https://oldschool.runescape.wiki/images/c/c5/Oyster_detail.png?bf321
Oyster pearl,98,https://oldschool.runescape.wiki/images/thumb/2/22/Oyster_pearl_detail.png/549px-Oyster_pearl_detail.png?c83e8
Oyster pearls,832,https://oldschool.runescape.wiki/images/thumb/e/e9/Oyster_pearls_detail.png/549px-Oyster_pearls_detail.png?da6d7
Priest gown (top),13,https://oldschool.runescape.wiki/images/thumb/5/55/Priest_gown_%28top%29_detail.png/800px-Priest_gown_%28top%29_detail.png?5bd06
Priest gown (bottom),32,https://oldschool.runescape.wiki/images/thumb/2/20/Priest_gown_%28bottom%29_detail.png/444px-Priest_gown_%28bottom%29_detail.png?7d001
Clay,152,https://oldschool.runescape.wiki/images/thumb/6/69/Clay_detail.png/800px-Clay_detail.png?3cc6d
Copper ore,60,https://oldschool.runescape.wiki/images/thumb/f/f2/Copper_ore_detail.png/666px-Copper_ore_detail.png?ec929
Tin ore,49,https://oldschool.runescape.wiki/images/thumb/b/b3/Tin_ore_detail.png/666px-Tin_ore_detail.png?fbe54
Iron ore,40,https://oldschool.runescape.wiki/images/thumb/6/6a/Iron_ore_detail.png/666px-Iron_ore_detail.png?c7b51
Silver ore,34,https://oldschool.runescape.wiki/images/thumb/4/4e/Silver_ore_detail.png/666px-Silver_ore_detail.png?3569c
Gold ore,162,https://oldschool.runescape.wiki/images/thumb/c/c8/Gold_ore_detail.png/666px-Gold_ore_detail.png?7e65f
Mithril ore,81,https://oldschool.runescape.wiki/images/thumb/b/ba/Mithril_ore_detail.png/707px-Mithril_ore_detail.png?52a09
Adamantite ore,997,https://oldschool.runescape.wiki/images/thumb/3/35/Adamantite_ore_detail.png/666px-Adamantite_ore_detail.png?fa41a
Runite ore,11192,https://oldschool.runescape.wiki/images/thumb/b/bb/Runite_ore_detail.png/666px-Runite_ore_detail.png?b6249
Coal,143,https://oldschool.runescape.wiki/images/thumb/f/fd/Coal_detail.png/666px-Coal_detail.png?c4564
Strange fruit,527,https://oldschool.runescape.wiki/images/thumb/5/5a/Strange_fruit_detail.png/415px-Strange_fruit_detail.png?2ae58
Bones,106,https://oldschool.runescape.wiki/images/thumb/f/f2/Bones_detail.png/800px-Bones_detail.png?c0afb
Burnt bones,251,https://oldschool.runescape.wiki/images/thumb/d/d3/Burnt_bones_detail.png/800px-Burnt_bones_detail.png?71655
Bat bones,394,https://oldschool.runescape.wiki/images/thumb/c/c4/Bat_bones_detail.png/800px-Bat_bones_detail.png?73dd2
Big bones,128,https://oldschool.runescape.wiki/images/thumb/7/7e/Big_bones_detail.png/720px-Big_bones_detail.png?81b31
Babydragon bones,466,https://oldschool.runescape.wiki/images/thumb/a/ab/Babydragon_bones_detail.png/720px-Babydragon_bones_detail.png?83e1d
Dragon bones,1563,https://oldschool.runescape.wiki/images/thumb/5/59/Dragon_bones_detail.png/764px-Dragon_bones_detail.png?97d9c
Druid's robe,443,https://oldschool.runescape.wiki/images/thumb/b/b0/Druid%27s_robe_detail.png/443px-Druid%27s_robe_detail.png?67a14
Druid's robe top,734,https://oldschool.runescape.wiki/images/thumb/2/2f/Druid%27s_robe_top_detail.png/800px-Druid%27s_robe_top_detail.png?70792
Monk's robe,210,https://oldschool.runescape.wiki/images/thumb/7/78/Monk%27s_robe_detail.png/444px-Monk%27s_robe_detail.png?e7109
Monk's robe top,256,https://oldschool.runescape.wiki/images/thumb/6/6a/Monk%27s_robe_top_detail.png/800px-Monk%27s_robe_top_detail.png?dd685
Shade robe top,330,https://oldschool.runescape.wiki/images/thumb/3/3c/Shade_robe_top_detail.png/789px-Shade_robe_top_detail.png?653c5
Shade robe,326,https://oldschool.runescape.wiki/images/thumb/2/22/Shade_robe_detail.png/417px-Shade_robe_detail.png?2eb42
Fire rune,5,https://oldschool.runescape.wiki/images/thumb/5/5d/Fire_rune_detail.png/600px-Fire_rune_detail.png?991bd
Water rune,5,https://oldschool.runescape.wiki/images/thumb/7/74/Water_rune_detail.png/600px-Water_rune_detail.png?991bd
